File Name,1051618982_1
Mean,0.23669
10,38,9529,141691,183242,183270,26834,26862,126848,51250,51278,184418,184446,170418,170446,57018,57046,146951,126401,193267,135811,29632,118728,123715,170308,98570,98598,102378,102406,734,89665,134298,134326,81543,103890,103918,186155,213146,213174,146952,103218,103246,183073,164932,76281,164818,164846,91180,194274,194302,26721,190073,200210,200238,43127,170307,32603,102152,109042,109070,29631,168737,99521,169524,141914,141942,8691,170417,171203,123939,89332,107531,3368,134971,99860,152666,152694,202339,183578,183606,103274,103302,101369,144771,108370,108398,69956,213147,101313,114978,115006,200825,118727,112290,112318,55955,33778,33806,110835,45314,45342,211075,18545,131275,169525,100642,100670,76562,76590,108649,123547,144883,170028,27113,172045,130715,108650,108678,54386,54414,67211,194609,199090,199118,54665,214436,203681,167954,167982,139282,139310,175233,53210,53238,90451,177307,9138,9166,129650,129678,53771,115818,115846,146225,134299,9530,9558,200826,200854,142531,142418,142446,82106,82134,178595,172434,172462,27954,27982,123771,135810,135838,119123,100532,4881,195226,195254,13730,13758,117051,170194,170222,39602,39630,98569,7681,15128,101368,171596,119122,119150,102546,102574,81542,45315,53155,162411,118283,2027,91682,91710,163194,163222,53211,23810,23838,32321,73873,87651,83173,190018,190046,176298,176326,167228,183356,110891,155296,113301,70346,70374,135700,128809,41955,169470,50238,107476,32769,31259,111058,111086,195114,195142,190524,89666,89694,117835,167842,167870,143481,181338,181366,15352,169581,84290,84318,36687,107811,182628,73312,76001,166386,166414,38261,15129,167786,167814,60099,32882,32910,76899,145776,143537,50299,202338,202366
0.1706832,0.1706832,0.1883901,0.190383,0.1926049,0.1926049,0.1933783,0.1933783,0.1957692,0.1993157,0.1993157,0.1999989,0.1999989,0.2004273,0.2004273,0.2022335,0.2022335,0.20722,0.2073815,0.2076371,0.2084658,0.2088648,0.209034,0.210074,0.2110793,0.2113896,0.2113896,0.2119727,0.2119727,0.212142,0.2124224,0.2130746,0.2130746,0.2131738,0.2132201,0.2132201,0.2142966,0.2177586,0.2177586,0.2190257,0.2196009,0.2196009,0.2196515,0.2201758,0.2212674,0.2221581,0.2221581,0.2233391,0.2241686,0.2241686,0.224177,0.224528,0.2246073,0.2246073,0.2246304,0.2248744,0.2248793,0.2249835,0.2250175,0.2250175,0.225593,0.2262687,0.2263286,0.2264764,0.2266077,0.2266077,0.226962,0.2271909,0.2278391,0.2279551,0.2289092,0.2294087,0.2294414,0.2298463,0.231312,0.2316253,0.2316253,0.2319936,0.2322088,0.2322088,0.2322921,0.2322921,0.2338009,0.2339053,0.2339607,0.2339607,0.2340095,0.2347809,0.2349697,0.2350956,0.2350956,0.2354493,0.2356572,0.2363178,0.2363178,0.2366207,0.236916,0.236916,0.2370072,0.2371345,0.2371345,0.2377012,0.2377647,0.2377905,0.237988,0.2384667,0.2384667,0.2389523,0.2389523,0.239014,0.2390216,0.2391601,0.2392838,0.2395884,0.2400076,0.2402261,0.2405319,0.2405319,0.2405424,0.2405424,0.241134,0.2415388,0.241684,0.241684,0.2417094,0.241733,0.2421145,0.2423289,0.2423289,0.2427084,0.2427084,0.2427558,0.2427614,0.2427614,0.2429124,0.242925,0.2433433,0.2433433,0.2434919,0.2434919,0.2438196,0.2438615,0.2438615,0.2438763,0.2439904,0.244005,0.244005,0.2442657,0.2442657,0.2444037,0.2444681,0.2444681,0.2447188,0.2447188,0.2448422,0.2450143,0.2450143,0.245064,0.245064,0.2456191,0.2456295,0.2456295,0.2458235,0.2458729,0.2458894,0.2458992,0.2458992,0.2460048,0.2460048,0.2460931,0.2464471,0.2464471,0.2465082,0.2465082,0.2475098,0.2475298,0.24781,0.2479197,0.2480031,0.2483381,0.2483381,0.2483742,0.2483742,0.2484682,0.2485176,0.2486117,0.249032,0.2491247,0.2493621,0.2497359,0.2497359,0.2498399,0.2498399,0.2502462,0.2502613,0.2502613,0.2503669,0.2507138,0.2507218,0.2508008,0.2509134,0.2509134,0.251762,0.251762,0.2518163,0.2519496,0.2519833,0.2519863,0.2523214,0.2523397,0.2523397,0.2524024,0.2528037,0.2529165,0.253006,0.2532642,0.2533966,0.2534043,0.2534435,0.2534699,0.2534699,0.2534962,0.2534962,0.2535377,0.2539412,0.2539412,0.2540075,0.2540197,0.2540197,0.2547679,0.2550057,0.2550057,0.2550073,0.2550392,0.255082,0.255082,0.2551001,0.2551932,0.2555569,0.2555594,0.255562,0.2555787,0.2555787,0.2557714,0.255835,0.2559009,0.2559009,0.2560718,0.2563762,0.2563762,0.2565017,0.2566027,0.2567363,0.2570168,0.2571527,0.2571527

File Name,111076519_1
Mean,0.35227
31901,56709,21093,146365,111365,163893,111197,98261,139645,94397,129621,184613,104197,135613,147205,33637,100837,111029,43829,108565,97925,80285,64829,24229,17845,60293,105485,61581,40861,74069,162325,187637,37277,127381,16109,93669,48029,73789,89805,107221,52397,92,128333,164061,189821,57941,67405,18517,53013,21989,96133,34981,62477,54749,39909,5245,59453,10621,42989,96805,168933,10453,139421,162045,196821,170109,200629,142837,170165,4349,62309,141156,118421,204213,141157,31341,158573,19749,163165,10509,120717,184669,67685,148045,209645,167533,101621,29549,172405,29493,29437,93,158405,146085,122173,170949,25349,198052,210597,112037,194917,47077,195421,153757,6981,56653,54525,112429,194245,112485,140317,131525,1717,39685,196373,83309,140373,54581,175429,99605,87005,21373,102461,182205,2725,11741,33973,112653,188309,126709,32349,105093,2724,50885,47805,38901,102125,26693,149053,35148,11349,121165,35149,9053,64381,180580,145357,5244,105373,75748,16389,20253,162829,30725,147204,206621,31789,203149,97701,97924,208021,55981,128724,55813,29885,145133,91933,75749,184221,195589,12189,135669,109405,5805,11853,211101,46349,169941,133261,15101,12917,112428,86221,211885,70373,59061,201637,199677,22605,117245,35373,43549,149389,130461,64101,134773,67684,17285,196933,33301,84989,79501,28485,3956,210316,112261,137517,21988,35205,18573,104252,122061,85549,175597,137349,122677,113381,212165,50717,112317,171341,119093,183605,169997,182149,160757,49485,170277,102685,197549,198053,72724,208469,24285,56541,136229,131637,196485,113157,49484,181477,80789,1885,201189,178285,204381,6701,161317,54077,107053,157901,49877,184109,87621,4125,89301
0.2719024,0.2765585,0.2767213,0.2816673,0.2843857,0.2860418,0.287048,0.2911423,0.2923616,0.294151,0.2953141,0.2954216,0.2971971,0.298559,0.2991228,0.2995409,0.3018183,0.3029033,0.3048035,0.3048348,0.3048419,0.3063267,0.30965,0.3099929,0.3101036,0.3102267,0.3108521,0.3117569,0.3117764,0.3119425,0.3132377,0.3151853,0.3159223,0.3162304,0.3167132,0.3171885,0.3180921,0.3200156,0.3202844,0.3204747,0.3219868,0.3227599,0.3237877,0.3240327,0.3247192,0.3251028,0.3251078,0.3252293,0.3270919,0.3276999,0.3283391,0.3284928,0.3291866,0.3297621,0.3301688,0.3301701,0.3304709,0.3310422,0.3312092,0.3313891,0.3314526,0.3314881,0.3324998,0.3336948,0.3351496,0.3354763,0.3354887,0.3358848,0.3359421,0.3362294,0.3367907,0.337046,0.3373295,0.3387041,0.3402102,0.3402242,0.3403365,0.3405872,0.3406537,0.3416075,0.3419584,0.3421734,0.3423022,0.3424323,0.3425495,0.3432705,0.3434724,0.3436396,0.3441314,0.3441506,0.3449522,0.3457813,0.3464661,0.3464717,0.3466322,0.3476463,0.3476794,0.3477359,0.3478946,0.34811,0.3481885,0.3482431,0.3483222,0.3483475,0.3483791,0.3484648,0.3485559,0.3486589,0.3489602,0.3491459,0.3503902,0.3505862,0.3513596,0.3523332,0.3523868,0.3524021,0.3530109,0.3531495,0.3539821,0.3541081,0.3542779,0.3552477,0.3558695,0.355885,0.3560169,0.3560212,0.3567267,0.357232,0.3572649,0.3573669,0.3579363,0.3581523,0.3582406,0.3584232,0.358613,0.3587689,0.3589357,0.3590299,0.3600208,0.3608836,0.3621046,0.362128,0.362396,0.3628932,0.3631443,0.3637759,0.3645235,0.3647929,0.3648686,0.3652714,0.3655719,0.3658585,0.3659,0.3660463,0.366941,0.3670336,0.3670942,0.3674414,0.3675547,0.3676114,0.3677337,0.3679658,0.3685231,0.3687365,0.3690229,0.36917,0.370033,0.3703183,0.370968,0.3711778,0.3716217,0.3721935,0.3725859,0.3728025,0.372936,0.3730385,0.373222,0.3732567,0.3732569,0.3734083,0.3736033,0.3738025,0.3743412,0.3743605,0.3745932,0.3749287,0.3750694,0.3752048,0.3757865,0.3759931,0.3762514,0.376272,0.3764565,0.3764682,0.3765796,0.3766554,0.3775494,0.3776347,0.3778464,0.3780062,0.3783013,0.3783351,0.3788026,0.3790784,0.3793287,0.3793862,0.379565,0.3796775,0.3796934,0.3796943,0.3797039,0.3798482,0.3806386,0.3806677,0.3808448,0.3808875,0.3811512,0.3814849,0.3816883,0.3819337,0.3826947,0.3827648,0.3828246,0.3830241,0.3830555,0.383193,0.3835833,0.3835837,0.3839746,0.3840938,0.3841432,0.3844228,0.3846685,0.3847062,0.3847722,0.3848207,0.3851914,0.3852906,0.3853377,0.3857389,0.3859576,0.3860269,0.386095,0.3863366,0.3868094,0.3873025,0.3873473,0.3876843,0.3878894,0.3880112,0.3880515,0.3882142,0.3883347,0.3883425,0.3884896,0.3888729

