File Name,1051618982_1
Mean,0.24855
10,38,183242,183270,26834,26862,51250,51278,184418,184446,170418,170446,57018,57046,71409,98570,98598,102378,102406,134298,134326,103890,103918,213146,213174,103218,103246,164818,164846,194274,194302,200210,200238,109042,109070,141914,141942,152666,152694,183578,183606,103274,103302,108370,108398,177,114978,115006,112290,112318,33778,33806,45314,45342,100642,100670,76562,76590,108650,108678,54386,54414,199090,199118,167954,167982,165211,139282,139310,53210,53238,9138,9166,129650,129678,115818,115846,9530,9558,114473,200826,200854,142418,142446,82106,82134,172434,172462,27954,27982,93753,135810,135838,195226,195254,13730,13758,144771,170194,170222,39602,39630,94033,119122,119150,102546,102574,201385,91682,91710,62337,163194,163222,173497,23810,23838,190018,190046,164873,57969,176298,176326,70346,70374,12329,111058,111086,195114,195142,89666,89694,167842,167870,181338,181366,84290,84318,166386,166414,183355,16865,167786,167814,32882,32910,202338,202366,6562,6590,50017,126401,95041,67378,67406,162634,162662,198921,134858,134886,109770,109798,33162,33190,141969,188394,188422,175962,175990,2417,169298,169326,97281,137098,137126,4881,99521,74153,51586,51614,59931,213201,64354,64382,63850,63878,113746,113774,146225,162242,162270,147570,147598,35178,35206,203513,21401,60433,11489,1802,1830,6058,6086,8690,8718,32435,124386,124414,170586,170614,10482,10510,32770,32798,25266,25294,7682,7710,137938,137966,113914,113942,33274,33302,89274,89302,109378,109406,6114,6142,193210,193238,4825,199874,199902,174226,174254,86193,41226,41254,22578,22606,32321,18545,175234,175262,130715,127858,127886,116210,116238,136594,136622,146618,146646,56513,197467
0.1706832,0.1706832,0.1926049,0.1926049,0.1933783,0.1933783,0.1993157,0.1993157,0.1999989,0.1999989,0.2004273,0.2004273,0.2022335,0.2022335,0.2103198,0.2113896,0.2113896,0.2119727,0.2119727,0.2130746,0.2130746,0.2132201,0.2132201,0.2177586,0.2177586,0.2196009,0.2196009,0.2221581,0.2221581,0.2241686,0.2241686,0.2246073,0.2246073,0.2250175,0.2250175,0.2266077,0.2266077,0.2316253,0.2316253,0.2322088,0.2322088,0.2322921,0.2322921,0.2339607,0.2339607,0.2343382,0.2350956,0.2350956,0.2363178,0.2363178,0.236916,0.236916,0.2371345,0.2371345,0.2384667,0.2384667,0.2389523,0.2389523,0.2405319,0.2405319,0.2405424,0.2405424,0.241684,0.241684,0.2423289,0.2423289,0.2426737,0.2427084,0.2427084,0.2427614,0.2427614,0.2433433,0.2433433,0.2434919,0.2434919,0.2438615,0.2438615,0.244005,0.244005,0.2440247,0.2442657,0.2442657,0.2444681,0.2444681,0.2447188,0.2447188,0.2450143,0.2450143,0.245064,0.245064,0.2453429,0.2456295,0.2456295,0.2458992,0.2458992,0.2460048,0.2460048,0.2461253,0.2464471,0.2464471,0.2465082,0.2465082,0.2477929,0.2483381,0.2483381,0.2483742,0.2483742,0.2494025,0.2497359,0.2497359,0.2497598,0.2498399,0.2498399,0.2502586,0.2502613,0.2502613,0.2509134,0.2509134,0.2514377,0.2516885,0.251762,0.251762,0.2523397,0.2523397,0.2532098,0.2534699,0.2534699,0.2534962,0.2534962,0.2539412,0.2539412,0.2540197,0.2540197,0.2550057,0.2550057,0.255082,0.255082,0.2555787,0.2555787,0.2557645,0.2558993,0.2559009,0.2559009,0.2563762,0.2563762,0.2571527,0.2571527,0.2572521,0.2572521,0.2574057,0.2575457,0.2577358,0.2578682,0.2578682,0.258366,0.258366,0.2587854,0.259822,0.259822,0.2599832,0.2599832,0.2603443,0.2603443,0.2604632,0.2604925,0.2604925,0.2606061,0.2606061,0.2606226,0.2607744,0.2607744,0.2608097,0.2610812,0.2610812,0.2611481,0.2613441,0.2614187,0.2615276,0.2615276,0.2616745,0.2618388,0.2619109,0.2619109,0.261981,0.261981,0.2623762,0.2623762,0.2624816,0.2626857,0.2626857,0.2627746,0.2627746,0.2628839,0.2628839,0.2630039,0.2630561,0.2630598,0.2632723,0.2633545,0.2633545,0.2634049,0.2634049,0.2642635,0.2642635,0.2644495,0.2656061,0.2656061,0.2658394,0.2658394,0.2660212,0.2660212,0.2660886,0.2660886,0.2663554,0.2663554,0.2667226,0.2667226,0.2672152,0.2672152,0.2672616,0.2672616,0.2673628,0.2673628,0.2674471,0.2674471,0.2675066,0.2675066,0.2678612,0.2678612,0.2684566,0.2684566,0.268602,0.2687221,0.2687221,0.2687707,0.2687707,0.268829,0.269144,0.269144,0.2694031,0.2694031,0.2696521,0.2699491,0.2702901,0.2702901,0.2704033,0.2704481,0.2704481,0.2705149,0.2705149,0.2706445,0.2706445,0.2712804,0.2712804,0.2713196,0.2716498

File Name,111076519_1
Mean,0.58216
57943,57914,57942,33834,33862,56711,57915,31343,103442,103470,23754,23782,127383,33863,54751,1383,31903,37279,150535,18519,23783,100839,56682,56710,195591,96135,80287,103471,200631,50887,21095,186351,111199,111031,163895,32351,64831,112039,129623,12919,149055,83311,146367,187639,96807,112487,164063,108567,153759,135615,185847,9055,102911,55563,94399,26666,26694,150534,162327,33639,204215,61583,86223,64383,111367,104199,23755,52399,1353,178595,209647,193351,56655,47079,186322,186350,89303,39687,68050,68078,139423,52231,165098,165126,168627,26695,210599,140738,140766,29551,24231,16111,140767,50719,74071,160199,29495,107223,59063,67407,98263,10455,194639,163167,64103,33835,64354,64382,38874,38902,186295,123771,189543,212167,29439,22578,22606,186266,186294,84067,24817,38903,139647,74320,95183,31314,31342,104395,93671,24847,2027,196823,43831,25295,158575,184615,22607,23923,43075,127354,127382,96611,70375,60042,60070,131275,54722,54750,32322,32350,205951,183607,195423,88547,24287,25266,25294,162831,179183,195562,195590,71327,39911,13647,51811,150536,49487,32435,88659,212027,51698,51726,194247,56543,128335,108343,156755,107055,123939,103443,91991,18575,193210,193238,146087,205922,205950,162521,59147,97927,142839,21375,55815,160170,160198,129791,64802,64830,119095,60295,92271,170475,173807,105487,129594,129622,175431,52201,204858,204886,52202,52230,79503,51167,16082,16110,101343,30921,62479,21991,27395,117359,70123,131610,131638,57969,25043,170195,80791,140375,195255,120858,120886,60071,203095,199594,199622,45873,206482,206510,172407,105569,85551,99803,134775,51810,51838,11071,13618,13646,193239,62311,148240,86194,86222,49879
0.4731416,0.4824199,0.4824199,0.5075023,0.5075023,0.5138544,0.5177879,0.5216168,0.5269259,0.5269259,0.531288,0.531288,0.5351843,0.537089,0.5376797,0.5397575,0.542748,0.5429859,0.5432496,0.5439703,0.5444157,0.5472537,0.5501172,0.5501172,0.5528577,0.5544752,0.5563129,0.5567337,0.5570109,0.5576401,0.5578615,0.5580834,0.5587752,0.5587761,0.5588961,0.5595351,0.5598748,0.5600125,0.5605489,0.561268,0.5615507,0.562232,0.5627635,0.5633795,0.5635124,0.5638334,0.5639731,0.5652214,0.5658959,0.5682924,0.5693485,0.5700548,0.5701002,0.570488,0.5706555,0.5707394,0.5707394,0.5707467,0.5709493,0.571211,0.5714949,0.5733712,0.5733784,0.5738137,0.5739202,0.5741333,0.5750268,0.5753683,0.575746,0.5766076,0.5766176,0.5768248,0.5768378,0.5777831,0.5779962,0.5779962,0.5782862,0.5784459,0.5787039,0.5787039,0.5801377,0.5801696,0.5808222,0.5808222,0.5810946,0.5816007,0.5818776,0.5819833,0.5819833,0.5824531,0.5825109,0.5827367,0.5828884,0.5829102,0.5832394,0.5834104,0.5834574,0.5835535,0.5838611,0.5840814,0.584435,0.5844762,0.584828,0.5853577,0.5855998,0.5858073,0.5858797,0.5858797,0.5859403,0.5859403,0.5873952,0.587622,0.587699,0.5879117,0.5879152,0.5881593,0.5881593,0.588279,0.588279,0.5885103,0.5888688,0.5889524,0.5891933,0.5892027,0.5893911,0.5894032,0.5894032,0.5894277,0.5894865,0.5894943,0.5896747,0.5900773,0.5901977,0.5903038,0.5908078,0.59083,0.5908629,0.5912324,0.5919459,0.5919836,0.5919836,0.5921922,0.592353,0.5924749,0.5924749,0.5924751,0.5925155,0.5925155,0.5931963,0.5931963,0.5933325,0.5935643,0.5940878,0.5942769,0.5944216,0.5944573,0.5944573,0.5946445,0.5947274,0.5951148,0.5951148,0.5952981,0.5956271,0.5957467,0.5958391,0.5959353,0.5959519,0.595993,0.5960649,0.5961472,0.596289,0.596289,0.5963157,0.5963833,0.5964113,0.5964442,0.5965695,0.5970128,0.5970594,0.5971631,0.5974269,0.5975286,0.5975298,0.5975298,0.5975475,0.5977666,0.5977666,0.5979464,0.5981203,0.5981892,0.5982017,0.5983588,0.5983959,0.598587,0.598587,0.5986329,0.5986657,0.5986657,0.5987552,0.5988584,0.5988699,0.5989569,0.5990587,0.5991052,0.5993044,0.5993044,0.5995581,0.5995757,0.5996644,0.5996644,0.5997008,0.5997008,0.5997581,0.5998799,0.5999516,0.5999516,0.6000104,0.6001689,0.6002468,0.60034,0.6004831,0.6004926,0.6006666,0.6007537,0.6007537,0.6009081,0.6009629,0.6010042,0.6011815,0.6012329,0.601515,0.6015273,0.6015273,0.6016344,0.6017078,0.6017177,0.6017177,0.6018909,0.6020157,0.6020157,0.6022557,0.6022609,0.6023085,0.6023548,0.6025368,0.6028009,0.6028009,0.6028405,0.6029184,0.6029184,0.602953,0.603203,0.6033458,0.6033466,0.6033466,0.6033643

